GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
27198,6.365357838498989,-0.173969804402828,0.750260348501799,-0.23187924665115212,0.816631804030572,0.9176127062621092,HCAR1
107985405,496.7381156703857,-0.02772383125589423,0.11962542128454905,-0.23175534897342986,0.8167280392177875,0.9176127062621092,LOC107985405
487,20.70673269318994,0.09491228859310963,0.4094532554989681,0.2318025008189215,0.8166914145842521,0.9176127062621092,ATP2A1
28973,773.0450865242158,-0.028093832762122732,0.12132217691685598,-0.23156386965736597,0.8168767726043618,0.9176199429900483,MRPS18B
11101,708.6279529424218,0.029259986282944513,0.12636304776658888,0.23155492685640197,0.8168837191716135,0.9176199429900483,ATE1
2118,59.43004938731694,0.0655244663541969,0.2828616672224675,0.23164844850703167,0.8168110743620416,0.9176199429900483,ETV4
5260,678.2533980473931,0.025865062777099927,0.11174383831085717,0.23146746315574562,0.8169516597712045,0.9176403797430057,PHKG1
10081,732.08654789469,0.027136089713147828,0.11734334375370063,0.2312537622083233,0.8171176655126436,0.9177150790335012,PDCD7
9453,707.041063104621,-0.025440157640332882,0.11000636785019402,-0.23126077278523666,0.8171122194729558,0.9177150790335012,GGPS1
684,103.8742897376433,-0.046993686102998575,0.20357679923061767,-0.2308400872820619,0.8174390370088487,0.9180201203449146,BST2
100873952,52.63591470021527,0.06087554280397461,0.26384654518030726,0.23072328941193268,0.8175297792877013,0.9180661334920819,SZT2-AS1
105375683,31.114033300082344,-0.07658162595741372,0.33230566370366393,-0.2304553738383043,0.81773793675169,0.9181824710524531,LOC105375683
10505,367.233246388611,-0.032369483957423874,0.14049392220141554,-0.23039775280113675,0.8177827071950967,0.9181824710524531,SEMA4F
54995,147.56098571251727,-0.04038302270348097,0.17521553696740025,-0.23047626598886858,0.8177217040972824,0.9181824710524531,OXSM
9443,213.65948670948805,-0.03481913176013559,0.15117227334149147,-0.23032749981526512,0.8178372932250408,0.918187870409562,MED7
654841,44.93333495153511,-0.06518357522112554,0.2833261931532623,-0.23006547504721947,0.8180408922441748,0.9183605561643264,MFF-DT
100128553,22.63897331555667,0.09101398692268903,0.395970925904532,0.22985017577940148,0.8182081937064519,0.9184668901496162,CTAGE4
5214,2817.585477380162,-0.07206797627466711,0.3137036125532991,-0.22973269478183828,0.8182994875352356,0.9184668901496162,PFKP
100861530,11.088893416341872,0.12772544951417453,0.5557845422333264,0.22981108650652884,0.8182385694890555,0.9184668901496162,UFL1-AS1
29781,582.1263585047897,-0.027673484324749247,0.1204833121682861,-0.22968728055961865,0.8183347793347577,0.9184668901496162,NCAPH2
90,2073.7726659985674,-0.023720115343562925,0.1033395284399898,-0.2295357420499302,0.8184525439334247,0.9184744844631106,ACVR1
101929439,4.888414078174972,0.19303470796911104,0.8408839982569521,0.22956163795392465,0.8184324192487257,0.9184744844631106,LOC101929439
112268223,12.079208229129911,0.12555709446398527,0.5471222616789636,0.22948635663020917,0.8184909235392287,0.9184744844631106,CDC42-AS1
4485,299.51661253966586,0.035414115279088554,0.15436324886235206,0.22942063956342246,0.8185419958687291,0.9184759204206203,MST1
54936,485.13815736990637,0.02884712561980429,0.12601270155166272,0.22892236468700372,0.8189292575851528,0.9185193412024643,ADPRS
130557,337.03662766465413,-0.035132668392267766,0.15324388466373146,-0.22925983943411926,0.8186669656970178,0.9185193412024643,ZNF513
57325,431.5875592170032,-0.02924443646874358,0.12772665177125875,-0.22896111393506527,0.8188991398911989,0.9185193412024643,KAT14
8801,1751.7517167078531,-0.022164023793194192,0.09676654244077072,-0.22904635459885778,0.8188328878757383,0.9185193412024643,SUCLG2
51062,228.70745904561483,0.03629544856560775,0.15840881349359012,0.22912518416834438,0.8187716199374837,0.9185193412024643,ATL1
23450,3388.2566152261816,-0.022660704395879236,0.09887013118615859,-0.22919666560583707,0.8187160640729368,0.9185193412024643,SF3B3
58484,11.04408769793222,0.12698950493682223,0.5544882082959821,0.2290211099837061,0.8188525087358899,0.9185193412024643,NLRC4
101928152,10.648706439545178,0.15669247906234907,0.6849599126575787,0.22876153212294906,0.8190542668904212,0.9186036971521072,101928152
